Наименование ДП,Итого,"Макс. ПДЗ за 2020 год, дней","Сред. ПДЗ за 2020 год, дней","Кол-во просрочек свыше 5-ти дней за 2020 год, шт.","Общая сумма ПДЗ свыше 5-ти дней за 2020 год, руб.","Кол-во раз ПДЗ за 2020 год, шт.","2016, Основные средства , RUB","2017, Основные средства , RUB","2018, Основные средства , RUB","2019, Основные средства , RUB","2016, Внеоборотные активы, RUB","2017, Внеоборотные активы, RUB","2018, Внеоборотные активы, RUB","2019, Внеоборотные активы, RUB","2016, Дебиторская задолженность, RUB","2017, Дебиторская задолженность, RUB","2018, Дебиторская задолженность, RUB","2019, Дебиторская задолженность, RUB","2016, Заёмные средства (долгосрочные), RUB","2017, Заёмные средства (долгосрочные), RUB","2018, Заёмные средства (долгосрочные), RUB","2019, Заёмные средства (долгосрочные), RUB","2016, Долгосрочные обязательства, RUB","2017, Долгосрочные обязательства, RUB","2018, Долгосрочные обязательства, RUB","2019, Долгосрочные обязательства, RUB","2016, Заёмные средства (краткосрочные), RUB","2018, Заёмные средства (краткосрочные), RUB","2019, Заёмные средства (краткосрочные), RUB","2016, Кредиторская задолженность, RUB","2017, Кредиторская задолженность, RUB","2018, Кредиторская задолженность, RUB","2019, Кредиторская задолженность, RUB","2016, Краткосрочные обязательства, RUB","2017, Краткосрочные обязательства, RUB","2018, Краткосрочные обязательства, RUB","2019, Краткосрочные обязательства, RUB","2018, Выручка, RUB","2019, Выручка, RUB","2017, Себестоимость продаж, RUB","2018, Себестоимость продаж, RUB","2019, Себестоимость продаж, RUB","2016, Прибыль (убыток) до налогообложения , RUB","2019, Прибыль (убыток) до налогообложения , RUB","2018, Прибыль (убыток) от продажи, RUB",Факт просрочки
430,20.0,21,5.523809523809524,8,1949157.197452229,21,51982802.5477707,0.0,68462420.3821656,97258598.72611465,59223566.87898089,0.0,76215923.56687897,105021019.1082803,17299363.05732484,0.0,55642038.21656051,106110828.0254777,0.0,0.0,0.0,0.0,13225477.70700637,0.0,14925477.70700637,18430573.24840764,21754777.07006369,81040764.33121018,115438853.5031847,49858598.72611465,0.0,92033121.01910828,332475796.178344,71613375.79617834,0.0,173073885.3503185,447914649.6815286,560519745.22293,641226114.6496814,0.0,558733757.9617834,608050318.4713376,2454140.127388535,11450955.41401274,1782165.605095541,True
431,10.0,0,0.0,0,0.0,0,8805732.484076433,8252229.299363057,9644585.987261146,14374522.29299363,8805732.484076433,8252229.299363057,9644585.987261146,14374522.29299363,11535031.84713376,24885987.2611465,37157961.78343949,16474522.29299363,1181528.662420382,0.0,0.0,0.0,1181528.662420382,0.0,0.0,0.0,4081528.662420382,0.0,0.0,63242038.21656051,80440127.38853502,58914012.7388535,33184076.43312101,67387898.08917198,83135031.84713376,58914012.7388535,33184076.43312101,347662420.3821656,284724840.7643312,197980254.77707,292129936.3057325,210133757.9617834,301273.8853503185,9474522.29299363,7385350.318471338,False
432,20.0,18,8.761904761904763,29,11465256.07643312,42,10374522.29299363,8910191.082802547,29454777.07006369,30658598.72611465,11068152.86624204,11066242.03821656,31434394.9044586,33214012.7388535,13836305.73248408,30336305.73248408,13773248.40764331,206367515.9235669,17760509.55414013,13689171.97452229,32715286.62420382,0.0,17760509.55414013,13689171.97452229,32715286.62420382,0.0,3900636.942675159,7200000.0,139678980.8917197,20428662.42038216,16357961.78343949,33281528.66242038,62456687.89808917,24329299.36305732,47812101.91082802,57669426.75159235,266287261.1464968,356184713.3757961,436889171.9745223,135284713.3757962,289045859.8726115,350679617.8343949,4095541.401273885,32117197.4522293,41468152.86624204,True
433,10.0,21,8.125,5,700396.0191082802,8,16480254.77707006,16071337.57961783,10204458.59872611,4310191.082802547,16480254.77707006,16071337.57961783,10204458.59872611,4310191.082802547,231256687.8980892,659147770.7006369,430553503.1847134,520435031.8471338,1932484.076433121,0.0,0.0,3184713.375796178,1932484.076433121,0.0,0.0,3184713.375796178,13407006.36942675,112101.9108280255,132484.076433121,294873885.3503184,759296178.343949,687763694.2675159,663169426.7515923,308280891.7197452,759719745.22293,687876433.1210191,663301910.8280255,973982165.6050956,1622625477.707006,2175495541.401274,817647770.7006369,1463855414.012739,57087261.14649681,145181528.6624204,78468152.86624204,True
434,10.0,0,0.0,0,0.0,0,286651592.3566879,335052229.299363,348188535.0318471,351785987.2611465,309789171.9745223,373792356.6878981,408298726.1146497,448824840.7643312,60677707.00636943,67949681.52866241,30914649.68152866,36473248.40764331,0.0,0.0,0.0,0.0,1586624.203821656,1964968.152866242,4349044.585987261,5354777.070063694,0.0,0.0,0.0,9916560.50955414,13906369.42675159,23675796.17834395,71707643.3121019,10855414.01273885,15458598.72611465,25766242.03821656,75042038.21656051,184908280.2547771,345943312.1019108,121349681.5286624,171492356.6878981,266992993.6305732,153756050.955414,58270063.69426751,-7500000.0,False
435,20.0,1,1.0,0,0.0,1,355414.0127388535,1255414.012738854,680891.719745223,230573.2484076433,358598.7261146497,1255414.012738854,680891.719745223,230573.2484076433,14612738.85350318,17987898.08917197,10542038.21656051,13872611.46496815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950318.47133758,3549681.52866242,4815923.566878981,10366242.03821656,11540127.38853503,6336942.675159236,7875159.23566879,15611464.96815287,18280254.77707006,11181528.66242038,13985987.2611465,92070700.63694268,99412101.91082802,72756687.89808917,81861783.43949044,88807643.3121019,315286.6242038216,1080891.719745223,1898089.171974522,True
436,0.0,31,17.0,1,0.019108280254777,2,5187898.089171974,4892356.687898089,6727388.535031847,5319745.222929936,5187898.089171974,4892356.687898089,6727388.535031847,5319745.222929936,462454140.1273885,138505732.4840764,155308917.1974522,104185987.2611465,0.0,0.0,0.0,0.0,46496.8152866242,131847.1337579618,0.0,0.0,0.0,0.0,0.0,514528025.477707,187636305.7324841,235923566.8789809,275726114.6496815,514528025.477707,188619745.2229299,236585987.2611465,276572611.4649681,1220015923.566879,1335802547.770701,1864936942.675159,1164556050.955414,1277270700.636943,28588535.03184713,14140764.33121019,8380891.719745222,True
437,10.0,0,0.0,0,0.0,0,2911464.968152866,2375796.178343949,1798089.171974522,1194904.458598726,2914012.738853503,2375796.178343949,1798089.171974522,1194904.458598726,9695541.401273886,13836942.67515924,9436942.675159236,19496815.2866242,0.0,0.0,0.0,0.0,0.0,0.0,1273.885350318471,384076.4331210191,23470700.63694268,17197452.22929936,17197452.22929936,25419108.28025478,43812101.91082802,66963057.32484076,72894267.51592356,48889808.91719745,65175159.23566879,84160509.55414012,90091719.74522293,383545222.9299363,249042675.1592357,448529936.3057325,363792356.6878981,231812101.910828,2204458.598726115,6270700.636942675,5603184.713375796,False
438,0.0,10,5.5,1,0.0063694267515923,2,0.0,97452.22929936304,2580254.777070064,3252229.299363057,0.0,97452.22929936304,2580254.777070064,3252229.299363057,14560509.55414013,11122929.93630573,19510828.02547771,14159235.66878981,0.0,0.0,0.0,3915286.624203822,0.0,0.0,1902547.770700637,4944585.987261146,0.0,7006.369426751592,127388.5350318471,15168789.8089172,16484076.43312102,39290445.85987261,38229299.36305732,15168789.8089172,16484076.43312102,39297452.22929936,38356687.89808917,61829936.30573248,67768789.8089172,71378343.94904459,59045859.87261146,63231210.1910828,454777.0700636943,4280891.719745223,2784076.433121019,True
439,20.0,2,2.0,0,0.0,2,1908917.197452229,10894904.45859872,20988535.03184713,20627388.53503185,1912101.910828025,10894904.45859872,21117834.39490446,20641401.27388535,3665605.095541401,15091719.74522293,11798089.17197452,36623566.87898089,18490445.85987261,54012101.91082802,49864968.15286624,72907643.3121019,18507006.36942675,54021019.10828025,53217197.4522293,77001273.88535032,-591719.7452229299,39490.44585987261,3821.656050955414,3947770.700636942,7476433.121019108,6246496.815286624,19708917.19745223,3356050.955414013,7740764.33121019,7078980.891719745,19712738.85350318,148080254.77707,300383439.4904459,82433121.01910828,143600000.0,295153503.1847134,324203.8216560509,2563694.267515924,4480254.777070063,True
440,20.0,2,1.142857142857143,0,0.0,7,177885350.3184713,180505732.4840764,216694904.4585987,164952866.2420382,220636305.7324841,321826751.5923567,238840764.3312102,251045859.8726114,450918471.3375796,232153503.1847134,334987261.1464968,245173885.3503185,0.0,0.0,0.0,0.0,4017834.394904457,24959235.66878981,10306369.42675159,72380254.77707006,107807006.3694267,190071974.522293,508917.1974522293,975515286.6242038,715716560.5095541,681625477.7070063,690684076.433121,1086696815.286624,1106608917.197452,893362420.3821656,705443312.1019108,2183864968.152866,1900745859.872612,1537868789.808917,1707268152.866242,1276952229.299363,202387898.089172,179828025.477707,33421656.05095541,True
441,10.0,0,0.0,0,0.0,0,0.0,0.0,42379438853.50318,44297929936.30573,0.0,0.0,59943473885.35032,64298161146.49681,0.0,0.0,10749680891.71975,17667301910.82803,0.0,0.0,1808199363.057325,1808199363.057325,0.0,0.0,3508540764.33121,3747116560.509554,0.0,1031031847.133758,0.0,0.0,0.0,4063038853.503184,3488101910.828025,0.0,0.0,10600749044.58599,8811389171.974522,4580054777.070064,23754436305.73248,0.0,4447282802.547771,11138414649.68153,0.0,10088655414.01274,-1684928662.420382,False
442,0.0,1,1.0,0,0.0,2,0.0,0.0,4121019.108280255,21656.05095541401,0.0,0.0,4121019.108280255,21656.05095541401,0.0,0.0,7769426.751592357,11203821.65605096,0.0,0.0,0.0,0.0,0.0,0.0,2124203.821656051,0.0,0.0,2693630.573248408,1273885.350318471,0.0,-1192993.630573248,5626114.649681528,18375159.23566879,0.0,7643.312101910828,8647770.700636942,19977070.06369427,53517834.39490446,163975159.2356688,0.0,45987898.08917198,153619745.2229299,0.0,6647133.757961784,5540764.33121019,True
443,30.0,0,0.0,0,0.0,0,0.0,0.0,7282165.605095541,2703821.656050955,1273.885350318471,59872.61146496815,7424840.764331209,2708917.197452229,0.0,1273.885350318471,72115286.62420382,162105095.5414013,0.0,0.0,0.0,0.0,0.0,0.0,49044.58598726115,40127.38853503185,0.0,16147770.70063694,50147770.70063694,0.0,556687.898089172,103628025.477707,193496815.2866242,0.0,914649.6815286624,126140764.3312102,250660509.5541401,631470700.6369426,823064331.210191,0.0,521355414.0127388,668942675.1592356,-5095.541401273885,8337579.617834395,-417834.3949044586,False
444,60.0,8,2.521739130434783,3,1155078.509554141,23,9936305.732484076,73495541.40127388,168400000.0,195090445.8598726,9936305.732484076,73498089.17197452,184560509.5541401,211975159.2356688,19543949.04458599,55854140.12738853,80597452.22929937,25329936.30573248,0.0,83342038.21656051,270201273.8853503,439451592.3566879,0.0,83362420.3821656,270366878.9808917,440216560.5095541,0.0,3385987.261146497,647770.7006369426,20897452.22929936,55307643.31210191,146349044.5859873,60671337.57961784,24383439.49044586,60046496.81528662,157972611.4649681,71317834.39490445,242026751.5923567,517528662.4203821,148426751.5923567,225459235.6687898,420111464.9681528,6343949.044585987,11912101.91082802,-49205095.54140128,True
445,10.0,7,2.342105263157895,1,661849.6815286624,38,0.0,17131847.13375796,157946496.8152866,177160509.5541401,0.0,17131847.13375796,157946496.8152866,179367515.9235669,35800000.0,128540764.3312102,405342675.1592357,360120382.1656051,35369426.75159235,18897452.22929936,419882802.5477707,212883439.4904459,35369426.75159235,19540764.33121019,457472611.4649681,251228662.4203821,0.0,2547770.700636942,168134394.9044586,30282165.60509554,193555414.0127389,308260509.5541401,246128662.4203821,30282165.60509554,193555414.0127389,310808280.2547771,434866878.9808917,1004813375.796178,2024946496.815286,116143312.1019108,859517834.3949044,1435203184.713376,864331.2101910828,21171337.57961783,119914649.6815287,True
446,10.0,152,68.95238095238095,19,6944854.439490446,21,8223566.878980892,8714649.681528661,25016560.50955414,44735668.78980891,8223566.878980892,8714649.681528661,25016560.50955414,45391719.74522293,657250955.4140127,646635668.7898089,799566242.0382165,1089315286.624204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8050318.471337579,1019108.280254777,56502547.77070063,120068152.866242,642561783.4394904,646681528.6624204,1035837579.617834,1670429299.363057,643580891.7197452,646681528.6624204,1092370700.636943,1790527388.535032,2534525477.707006,3504656687.898089,1957103184.713376,2499643312.101911,3454979617.834395,15461146.49681529,20538216.56050956,34882165.60509554,True
447,0.0,3,2.333333333333333,0,0.0,3,0.0,0.0,0.0,6831847.133757962,0.0,0.0,0.0,6833757.961783439,1552866.242038216,11806369.42675159,0.0,3348407.643312102,0.0,0.0,0.0,12212101.91082802,0.0,0.0,0.0,12921019.10828026,0.0,0.0,0.0,1785350.318471337,12649681.52866242,0.0,3793630.573248407,1785350.318471337,12649681.52866242,0.0,3793630.573248407,0.0,48155414.01273885,39196815.2866242,0.0,47319108.28025477,489171.974522293,735668.7898089172,0.0,True
448,20.0,3,1.666666666666667,0,0.0,3,0.0,0.0,188278343.9490446,439219108.2802548,0.0,0.0,204971337.5796178,465157324.8407643,0.0,92993.6305732484,552141401.2738854,571242038.2165605,0.0,0.0,0.0,191082802.5477707,0.0,0.0,19093630.57324841,244120382.1656051,0.0,3184.713375796178,150475796.178344,0.0,0.0,1379958598.726115,2082636942.675159,0.0,127388.5350318471,1379961783.43949,2261978980.89172,6203012101.910828,7088118471.33758,0.0,5169804458.598726,5773019108.280254,0.0,360981528.6624204,358730573.2484076,True
449,0.0,0,0.0,0,0.0,0,34394.90445859872,0.0,0.0,5117197.4522293,34394.90445859872,0.0,0.0,5117197.4522293,21452866.24203822,25787898.08917197,22863694.26751592,47580891.71974522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550955.414012739,0.0,0.0,0.0,22522292.99363057,33577707.00636943,33192356.68789809,72563694.26751593,22522292.99363057,33577707.00636943,33192356.68789809,72563694.26751593,56356687.89808917,100144585.9872612,51881528.66242038,56910828.02547771,97353503.18471338,65605.09554140127,3184713.375796178,-554140.1273885351,False
450,10.0,53,19.6046511627907,28,9783023.52866242,43,0.0,0.0,52229.29936305733,1491082.802547771,0.0,0.0,52229.29936305733,1491082.802547771,0.0,0.0,3662420.382165605,20596815.2866242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207006.369426752,1652866.242038216,0.0,0.0,14114012.7388535,33993630.57324841,0.0,0.0,15321019.10828026,35646496.81528662,31395541.40127388,67830573.24840765,0.0,31343949.04458598,67771337.57961783,0.0,5732.484076433121,51592.35668789809,True
451,0.0,1,1.0,0,0.0,5,3127388.535031847,4401910.828025478,5442038.216560509,6724203.821656051,3127388.535031847,4476433.121019108,5688535.031847133,7000636.942675159,35977070.06369427,69226114.64968152,52272611.46496815,34606369.42675159,0.0,7643312.101910828,5095541.401273885,0.0,0.0,7643312.101910828,5095541.401273885,0.0,3184713.375796178,0.0,0.0,13767515.92356688,23361146.49681529,20486624.20382165,29067515.92356688,16952229.29936306,24252866.24203822,21598726.11464968,29970063.69426752,587256050.9554139,550021656.0509554,398428662.4203821,461467515.9235669,410894904.4585987,28017197.4522293,69207643.31210192,51078980.89171974,True
452,10.0,4,4.0,0,0.0,2,0.0,0.0,876433.1210191082,835031.8471337579,0.0,0.0,876433.1210191082,889808.9171974522,0.0,0.0,76144585.98726115,61245859.87261146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14649.68152866242,0.0,0.0,0.0,0.0,0.0,87584076.43312101,111837579.6178344,0.0,0.0,87584076.43312101,111837579.6178344,370206369.4267516,473740127.388535,0.0,347122929.9363057,449073885.3503184,0.0,4887261.146496815,2375796.178343949,True
453,30.0,1,1.0,0,0.0,2,92993.6305732484,181647770.7006369,981951592.356688,1714929299.363057,1861783.439490446,185194904.4585988,981951592.356688,1714929299.363057,92448407.6433121,112055414.0127388,500087898.089172,183638216.5605096,0.0,296470063.6942675,726482165.6050955,1165759872.611465,0.0,305131210.1910828,727228025.477707,1182207006.369427,0.0,0.0,86556050.95541401,90490445.8598726,136226751.5923567,605798089.1719745,556675796.1783439,98928662.42038216,154628662.4203822,636893630.5732484,670884713.3757962,919359235.6687896,844808917.1974522,681803184.7133758,744964968.1528662,657160509.5541401,17997452.22929936,81362420.3821656,99159235.6687898,True
454,20.0,0,0.0,0,0.0,0,16954777.0700637,13991082.80254777,11170063.69426752,8184713.375796178,452504458.5987261,449410828.0254777,446575159.2356688,443598089.1719745,218188535.0318471,289412101.910828,263724203.821656,289031847.1337579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167289171.9745223,200034394.9044585,213565605.0955414,211059235.6687898,167289171.9745223,200034394.9044585,213565605.0955414,211059235.6687898,4157056050.955414,4113765605.095541,3595510191.082802,3641879617.834395,3613124840.764331,490670063.6942675,506605095.5414013,476626751.5923567,False
455,60.0,282,17.22828784119107,291,271633129.9872615,403,7983405095.541401,9024734394.90446,27915705095.5414,133612613375.7962,10274312101.91083,12081374522.29299,30342287261.1465,136034199363.0573,159297452.2292994,203675159.2356688,2251832484.076433,5824270700.636943,0.0,0.0,19770247770.70064,91805389171.97452,662245222.9299363,810775796.1783439,20625176433.12102,92990146496.81528,0.0,0.0,0.0,263023566.8789809,325694904.4585987,905764331.210191,6066140127.388535,458826114.6496815,1306014649.681529,921213375.7961783,6122254140.127388,7851592.356687898,0.0,1208917.197452229,7697452.229299363,0.0,-465533121.0191082,1638914649.681529,154140.127388535,True
456,40.0,0,0.0,0,0.0,0,138568789.8089172,131517834.3949044,126012101.910828,118777070.0636943,138618471.3375796,132564331.2101911,129534394.9044586,124503184.7133758,20573885.35031847,18270700.63694268,27075159.23566879,15098726.11464968,0.0,0.0,0.0,0.0,357324.8407643312,355414.0127388535,348407.6433121019,318471.3375796178,0.0,0.0,0.0,251738853.5031847,226821656.0509554,264184076.433121,265310828.0254777,251947133.7579617,226821656.0509554,264203821.6560509,265327388.5350318,308886624.2038217,573342675.1592356,712920382.1656051,270424840.7643312,499100636.9426751,3275796.178343949,-13057324.84076433,-3540764.331210191,False
457,10.0,0,0.0,0,0.0,0,0.0,0.0,0.0,1499363.057324841,0.0,0.0,0.0,1499363.057324841,0.0,0.0,3143312.101910828,15378980.89171974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791082.8025477707,0.0,0.0,0.0,0.0,0.0,10952229.29936306,24185987.2611465,0.0,0.0,10952229.29936306,24185987.2611465,41192356.68789808,163175159.2356688,0.0,40596178.34394904,162017834.3949045,0.0,1121019.108280255,596178.3439490446,False
458,10.0,46,20.0,9,1132672.006369427,9,1091941401.273885,1343194904.458599,2356947770.700637,2290235031.847134,1253485350.318471,1589501273.88535,2450955414.012739,2708277707.006369,2898657961.783439,4051494267.515924,6225485350.318471,6140222292.99363,0.0,0.0,573248407.6433121,0.0,206151592.3566879,304187261.1464968,703839490.4458598,465354777.0700637,639171337.5796179,1568220382.165605,2604887898.089172,3777550318.471337,5590247133.757961,8821299363.057325,7637717197.452229,4602538216.56051,6921128662.420382,10605639490.44586,10845029936.30573,16086249044.58599,22214770063.69427,8121759872.611464,15561314012.73885,21451970063.69427,130195541.4012739,307328662.4203821,162688535.0318471,True
459,10.0,5,2.230769230769231,0,0.0,13,0.0,0.0,150955.4140127389,1740127.388535032,0.0,0.0,150955.4140127389,1740127.388535032,509554.1401273885,0.0,18922929.93630573,11922292.99363057,0.0,0.0,0.0,0.0,0.0,0.0,12738.85350318471,1438216.560509554,0.0,3032484.076433121,2056687.898089172,719745.2229299363,0.0,28035668.78980892,44841401.27388535,719745.2229299363,0.0,31068152.86624204,46898089.17197452,181400636.9426752,183436305.7324841,0.0,146345859.8726115,164231847.1337579,403821.6560509554,2463057.324840764,6233757.961783439,True
